Id,MedSalario,IdadeCasa,Quartos,Camas,Vizinhança,Ocupação,Bloco_id,Preço
30478,5.653,25.0,7.043388429752066,1.0185950413223142,1699.0,3.510330578512397,12450,225800.0
22913,2.6897,33.0,4.467661691542289,0.9452736318407958,470.0,2.3383084577114426,7425,148300.0
13005,2.5804,25.0,5.213197969543146,1.0744500846023688,1830.0,3.0964467005076144,1952,97900.0
20346,6.0471,17.0,6.535849056603774,0.979245283018868,1713.0,3.232075471698113,5720,248400.0
25315,1.3903,26.0,4.501577287066247,1.2176656151419558,974.0,3.0725552050473186,9004,184400.0
15474,4.0598,44.0,4.3828125,1.12109375,531.0,2.07421875,3117,335900.0
12723,3.4107,13.0,5.15625,1.125,822.0,12.84375,1758,142500.0
21213,2.5625,18.0,3.473529411764706,1.0382352941176471,781.0,2.297058823529412,6206,153100.0
26408,2.7958,32.0,5.063260340632604,1.1484184914841848,1342.0,3.2652068126520684,9440,59000.0
30248,8.0,28.0,2.888888888888889,0.3333333333333333,29.0,3.2222222222222223,12272,275000.0
22228,2.3712,14.0,5.304651162790698,0.9906976744186048,894.0,2.0790697674418603,6921,127900.0
10277,2.9514,47.0,4.80078125,0.94921875,582.0,2.2734375,71,198100.0
18394,3.6583,37.0,3.625,0.9679054054054054,2009.0,3.393581081081081,4392,177300.0
29218,4.7143,17.0,6.466666666666668,1.0646464646464646,1244.0,2.5131313131313133,11400,202900.0
24782,5.1478,17.0,5.1034482758620685,0.9540229885057472,357.0,4.103448275862069,8645,138900.0
23375,5.3638,3.0,6.444695259593678,1.0372460496613995,2874.0,3.2437923250564333,7773,206300.00000000003
11531,6.7192,30.0,7.130434782608695,1.0217391304347827,847.0,2.630434782608696,838,397500.0
12920,1.7213,44.0,4.8943533697632065,1.1293260473588342,1521.0,2.7704918032786887,1895,61600.0
11598,6.4666,37.0,6.608910891089108,1.0132013201320131,1602.0,2.643564356435644,896,348200.0
23426,3.7578,16.0,2.5394736842105257,0.5921052631578947,312.0,4.105263157894736,7819,137500.0
26760,4.2472,36.0,5.63276836158192,1.0338983050847457,1793.0,2.5324858757062145,9792,292500.0
19472,1.8967,15.0,5.408775981524251,1.235565819861432,1064.0,2.4572748267898383,5033,96600.0
22110,2.725,23.0,5.633738601823707,1.168693009118541,1938.0,2.945288753799392,6806,95300.0
26394,6.6605,29.0,7.825396825396825,1.0380952380952382,859.0,2.726984126984127,9501,220700.0
14735,5.7509,47.0,5.212218649517685,1.0096463022508038,724.0,2.327974276527331,2899,474100.0
23954,4.5268,22.0,9.880898876404494,2.0921348314606742,1145.0,2.5730337078651684,8235,108400.0
29349,4.6875,33.0,6.924242424242424,1.1136363636363635,394.0,2.984848484848485,11508,246200.00000000003
18185,5.7368,35.0,6.2368421052631575,0.9973684210526316,996.0,2.6210526315789475,4332,287200.0
12902,1.1875,48.0,5.492063492063493,1.4603174603174602,129.0,2.0476190476190474,1884,63800.0
18492,3.4,27.0,5.049459041731066,1.17774343122102,2099.0,3.244204018547141,4424,224100.0
11421,1.8229,17.0,4.903345724907063,1.1747211895910779,384.0,1.427509293680297,774,137500.0
27820,1.0938,20.0,1.1304347826086956,1.0434782608695652,120.0,1.7391304347826086,10433,187500.0
19853,3.1364,18.0,3.629032258064516,1.2594086021505375,1042.0,1.4005376344086022,5362,150000.0
16168,4.0167,35.0,4.950261780104712,0.9240837696335078,1093.0,2.8612565445026177,3478,165500.0
13551,6.1288,18.0,8.154545454545454,1.2909090909090908,263.0,2.390909090909091,2415,350000.0
25686,4.0156,48.0,3.6368038740920094,1.0831315577078289,1980.0,1.5980629539951574,9258,500001.0
18883,7.8705,52.0,8.096774193548388,1.118279569892473,547.0,2.9408602150537635,4581,500001.0
15316,4.1908,38.0,5.2132867132867124,1.1608391608391608,1122.0,1.9615384615384612,3071,500001.0
10229,2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,71,179900.0
18592,4.4271,44.0,5.514170040485831,0.9595141700404858,709.0,2.8704453441295548,4437,336200.0
28502,3.8062,25.0,4.557692307692308,0.8846153846153846,300.0,2.8846153846153846,10829,340900.0
22911,6.244,31.0,6.828947368421053,0.9429824561403508,1121.0,2.458333333333333,7424,240000.0
18785,3.6797,21.0,4.233418367346939,1.042091836734694,3240.0,2.0663265306122454,4535,271100.0
13937,4.0313,13.0,5.079119086460032,1.0742251223491028,3739.0,3.0497553017944536,2592,299300.0
15352,12.8483,42.0,6.8315789473684205,0.9157894736842104,420.0,2.2105263157894743,3085,500001.0
11551,6.6204,16.0,6.729303547963205,0.9658344283837056,2464.0,3.2378449408672796,850,296100.0
14324,4.5833,52.0,4.816901408450704,0.9859154929577464,727.0,2.047887323943662,2774,333900.0
20371,6.7543,15.0,7.185567010309278,1.0701030927835051,1740.0,3.5876288659793816,5738,251900.0
20098,3.4702,25.0,4.593333333333334,1.068,2400.0,3.2,5573,161900.0
20210,5.3986,32.0,6.94468085106383,1.0382978723404257,575.0,2.4468085106382977,5632,318700.0
24886,2.2788,28.0,4.792626728110599,0.9838709677419356,1266.0,2.91705069124424,8692,146300.0
15973,4.4609,15.0,6.129496402877697,1.1079136690647482,2007.0,2.887769784172662,3350,230000.0
20254,3.3036,24.0,3.75,0.9915254237288136,1519.0,2.1454802259887007,5653,183900.0
26918,10.4286,52.0,7.91970802919708,0.9817518248175182,784.0,2.8613138686131387,9880,500001.0
26047,2.875,49.0,5.264615384615385,1.0707692307692307,1138.0,3.5015384615384617,9319,225000.0
25515,5.4819,12.0,5.759345794392522,0.9626168224299064,1226.0,2.864485981308411,9164,183800.0
29295,3.7991,21.0,4.907407407407407,1.0061728395061729,414.0,2.555555555555556,11456,175000.0
19553,2.5669999999999997,21.0,5.091935483870968,1.0274193548387096,2268.0,3.658064516129032,5108,70400.0
24869,2.4148,27.0,3.914209115281501,1.032171581769437,1935.0,2.5938337801608577,8688,67500.0
15126,1.5109,38.0,4.895622895622894,1.0875420875420876,1098.0,3.696969696969697,2959,104000.0
15699,4.4821,42.0,4.45,0.895,555.0,2.775,3223,271900.0
21384,6.8226,26.0,7.977678571428571,1.0133928571428572,639.0,2.852678571428572,6285,329800.0
22487,1.625,52.0,3.0320855614973263,1.0320855614973259,272.0,1.4545454545454546,7158,187500.0
13510,3.6989,32.0,5.192037470725995,0.9882903981264636,1064.0,2.4918032786885247,2384,208600.0
13848,3.6875,34.0,4.419664268585132,1.0599520383693046,861.0,2.064748201438849,2557,246400.0
19243,1.4712,12.0,5.251937984496124,1.1143410852713178,1724.0,3.3410852713178296,4835,60400.0
24275,0.8991,42.0,4.689922480620155,1.131782945736434,945.0,3.6627906976744176,8393,78900.0
27823,5.8686,15.0,5.017114914425428,0.9902200488997556,1380.0,3.374083129584352,10435,181100.0
11642,5.5601,4.0,7.220008478168715,1.079270877490462,7653.0,3.2441712590080543,936,213700.0
25084,3.3689999999999998,25.0,4.610512129380054,1.082210242587601,1681.0,2.265498652291105,8813,134400.0
28781,1.8438,17.0,5.322784810126582,1.0506329113924051,887.0,2.806962025316456,11056,76400.0
22219,5.5351,4.0,8.584269662921349,1.25,2088.0,2.9325842696629216,6912,429000.0
14499,2.52,28.0,3.7859649122807015,1.0736842105263158,1358.0,4.764912280701754,2840,131900.0
19327,6.2862,37.0,5.0724637681159415,0.8260869565217391,179.0,2.5942028985507246,4907,500001.0
25608,5.5164,15.0,6.6440129449838174,1.0388349514563109,993.0,3.2135922330097086,9245,248900.0
29496,3.2632,43.0,5.613744075829384,0.9786729857819904,944.0,2.2369668246445498,11619,138100.0
29804,2.7083,19.0,6.475,1.35,216.0,2.7,11892,64500.0
14645,1.6725,47.0,2.063858695652174,1.0414402173913044,4225.0,2.870244565217391,2874,187500.0
22821,2.1029,28.0,5.063291139240507,0.9430379746835444,450.0,2.848101265822785,7359,108600.0
21673,5.4746,30.0,5.998745294855709,1.0426599749058971,2568.0,3.2220828105395234,6437,226400.0
10818,2.6875,17.0,4.5181818181818185,0.9418181818181818,1139.0,2.070909090909091,289,157300.0
27958,5.9567,35.0,6.092651757188499,1.0415335463258786,912.0,2.9137380191693287,10507,294300.0
17052,3.2371,33.0,4.2896995708154515,1.0085836909871244,2170.0,4.656652360515022,3921,154700.0
29751,1.8077,47.0,5.162790697674419,1.0232558139534884,846.0,2.8106312292358804,11840,54100.00000000001
12936,1.1136,18.0,4.430232558139535,1.0290697674418603,1210.0,3.5174418604651163,1901,47800.0
23557,3.1213,27.0,4.434125269978401,0.9956803455723542,1737.0,3.7516198704103667,7915,78800.0
29157,2.4827,6.0,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,11357,177500.0
21878,2.7054,52.0,5.741214057507987,1.060702875399361,905.0,2.891373801916933,6624,141700.0
23948,3.5625,15.0,16.611764705882358,2.9529411764705884,703.0,2.7568627450980387,8229,165500.0
19049,2.8548,6.0,8.095914742451155,1.4280639431616342,1543.0,2.7406749555950265,4660,138500.0
23227,2.3,30.0,5.0154440154440145,1.106177606177606,2170.0,4.1891891891891895,7678,95600.0
11690,5.7862,11.0,6.7585585585585575,1.018018018018018,1949.0,3.511711711711712,979,269400.0
26335,5.5842,5.0,6.929146537842191,0.9871175523349436,2206.0,3.5523349436392917,9466,159100.0
17842,3.5461,32.0,3.9672131147540974,0.9972677595628416,1888.0,5.158469945355192,4191,146400.0
29654,1.6213,37.0,4.59322033898305,1.1483050847457628,893.0,3.7838983050847457,11758,69500.0
30316,4.1279,17.0,5.0012531328320815,1.0043859649122806,6437.0,4.033208020050125,12321,223900.0
22365,2.4497,7.0,4.823389021479714,1.1842482100238665,6274.0,2.9947494033412885,7051,90900.0
19223,2.4219,34.0,4.950177935943062,1.0569395017793597,943.0,3.3558718861209966,4815,83900.0
22995,3.7426,20.0,5.9406779661016955,1.0,676.0,2.864406779661017,7486,135500.0
13955,5.0025,32.0,5.93211009174312,1.0146788990825688,1678.0,3.0788990825688063,2603,234900.00000000003
13661,4.0049,37.0,5.124087591240876,0.9708029197080292,889.0,3.244525547445256,2479,190000.0
28022,6.1648,35.0,5.850574712643678,0.971264367816092,484.0,2.781609195402299,10545,371900.0
13130,4.875,1.0,5.533333333333332,1.0,32.0,2.1333333333333333,2071,141700.0
26819,4.5938,17.0,5.28978978978979,1.0045045045045045,2150.0,3.2282282282282284,9822,251200.0
25254,4.7179,13.0,5.0201754385964925,1.0894736842105264,2450.0,2.149122807017544,8961,376700.0
21426,4.4148,17.0,5.856304985337244,0.997067448680352,952.0,2.791788856304985,6277,239200.0
14287,1.7083,29.0,2.898637137989778,1.1643952299829643,3432.0,2.923339011925042,2747,166700.0
28141,7.7865,34.0,6.30325814536341,1.005012531328321,1079.0,2.7042606516290726,10624,423900.0
24708,5.5,17.0,7.066037735849058,1.0691823899371071,973.0,3.059748427672956,8605,222000.00000000003
27745,6.1463,6.0,7.181262729124236,1.1384928716904277,1378.0,2.806517311608961,10384,335500.0
26352,3.5684,7.0,4.670715249662618,1.1592442645074224,1518.0,2.048582995951417,9473,78700.0
27964,4.2531,17.0,4.437443336355393,1.1568449682683593,4748.0,2.152311876699909,10513,279800.0
14132,3.25,52.0,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,2706,214200.0
11704,3.375,35.0,5.326470588235294,1.1088235294117648,911.0,2.6794117647058817,986,149700.0
12264,3.0,36.0,5.5369127516778525,1.0503355704697988,660.0,2.214765100671141,1297,79700.0
17905,6.5515,18.0,6.552117263843647,0.994299674267101,4276.0,3.482084690553746,4225,319600.0
28063,7.6107,14.0,6.775132275132276,1.0687830687830688,1172.0,3.1005291005291005,10571,500001.0
16625,2.7148,42.0,4.222052067381317,1.0918836140888208,2112.0,3.2343032159264933,3730,166800.0
24714,3.0035,16.0,4.46,1.08,574.0,1.64,8604,94600.0
19725,3.7766,19.0,5.1382113821138224,1.1260162601626016,2332.0,4.739837398373983,5261,177000.0
11653,8.3956,18.0,8.332344213649852,1.0,1038.0,3.0801186943620182,946,353600.0
14589,1.6184,52.0,2.17039586919105,1.0602409638554218,2309.0,3.9741824440619617,2862,225000.0
21681,2.8169,29.0,4.266558966074314,1.0290791599353797,2413.0,3.8982229402261717,6448,165100.0
22025,3.0687,34.0,4.08029197080292,1.0145985401459854,532.0,3.883211678832117,6736,88500.0
29079,3.2727,17.0,5.234177215189874,1.139240506329114,1587.0,2.5110759493670884,11295,176000.0
26110,5.6826,44.0,4.748387096774193,0.8870967741935484,820.0,2.6451612903225805,9344,300000.0
16025,3.4398,35.0,5.505119453924914,1.0170648464163825,911.0,3.1092150170648463,3387,134300.0
20984,2.8261,24.0,4.532994923857868,1.0609137055837563,342.0,1.736040609137056,6090,146500.0
10800,2.4808,27.0,4.017316017316017,1.0432900432900434,2028.0,2.9264069264069263,282,157600.0
30517,1.3177,30.0,4.268135904499541,1.1496786042240588,2524.0,2.317722681359045,12482,74300.0
17502,2.8859,44.0,5.6100628930817615,0.8742138364779874,440.0,2.767295597484277,4065,120800.0
12745,3.6042,34.0,5.538461538461538,1.0,621.0,2.9855769230769234,1765,73600.0
27064,2.2746,24.0,2.9361207897793262,1.099883855981417,2437.0,2.8304297328687573,9960,225000.0
16906,4.3646,42.0,5.212765957446809,1.066193853427896,1392.0,3.2907801418439715,3840,211400.0
22964,4.3836,18.0,6.057575757575758,1.1272727272727272,2071.0,3.137878787878788,7467,102000.0
10855,3.3617,15.0,4.1923076923076925,1.043956043956044,2097.0,2.880494505494505,307,178100.0
18875,13.8556,52.0,8.948148148148148,1.0777777777777775,810.0,3.0,3059,500001.0
25208,4.955,4.0,5.390459363957597,1.0989399293286222,3775.0,2.2232037691401647,8921,241500.0
13954,6.9223,23.0,7.069943289224953,1.0245746691871456,3037.0,2.8705103969754253,2606,338400.0
19898,2.0134,23.0,4.046153846153846,1.1692307692307693,245.0,1.8846153846153848,5394,142500.0
23558,1.8681,42.0,4.377049180327869,0.9617486338797814,711.0,3.885245901639344,7915,59700.0
22243,1.4366,18.0,4.5588793922127255,1.1400759734093069,4002.0,1.9002849002849005,6934,77000.0
22320,1.95,21.0,5.510729613733907,1.3133047210300428,537.0,2.3047210300429186,7007,61000.0
28526,3.8259,52.0,6.3156146179402,1.1129568106312293,955.0,3.1727574750830563,10842,253100.0
25344,2.675,18.0,6.0263691683569975,1.22920892494929,2051.0,4.160243407707911,9008,117100.0
22647,2.7101,25.0,4.837320574162678,1.0606060606060606,1559.0,2.486443381180224,7240,99500.0
29895,1.7734,23.0,4.283783783783784,1.0585585585585586,806.0,3.6306306306306313,11971,41400.0
11666,5.6293,15.0,6.4192307692307695,1.023076923076923,1834.0,3.5269230769230764,956,197600.0
20152,5.2017,24.0,6.21978021978022,1.0879120879120878,676.0,2.4761904761904763,5602,364600.0
16422,3.2841,24.0,5.137176938369781,1.0337972166998013,1869.0,3.7157057654075545,3624,167000.0
20121,2.8,37.0,4.82051282051282,1.1666666666666667,931.0,3.978632478632479,5580,137500.0
26379,2.5473,16.0,4.2255054432348365,0.9657853810264384,3343.0,5.199066874027994,9490,106300.0
21110,3.2303,13.0,3.664351851851852,1.0972222222222223,1672.0,3.87037037037037,6163,201300.0
24984,4.7679,11.0,6.390804597701149,0.942528735632184,441.0,2.534482758620689,8763,169500.0
14362,5.7524,52.0,5.7944664031620565,1.0039525691699605,600.0,2.3715415019762847,2792,393600.0
20844,6.1601,26.0,6.395408163265307,1.0025510204081634,1333.0,3.4005102040816326,6028,266100.0
13386,3.1523,36.0,4.980842911877394,1.1647509578544062,688.0,2.636015325670498,2304,176700.0
29984,1.0714,27.0,2.964539007092198,1.1560283687943262,332.0,2.354609929078014,12040,63800.0
15491,3.8698,19.0,4.386243386243386,1.1296296296296295,648.0,1.7142857142857142,3119,500001.0
24347,3.175,20.0,4.774590163934426,1.102459016393443,459.0,1.8811475409836065,8291,191700.0
17941,3.0405,43.0,4.6657142857142855,1.0142857142857142,837.0,2.3914285714285715,4207,188000.0
14460,4.975,10.0,4.70873786407767,1.0800970873786409,763.0,1.8519417475728157,2825,166700.0
14358,3.9783,52.0,4.5323076923076915,1.0692307692307692,1258.0,1.9353846153846157,2792,374100.0
28857,1.5923,52.0,5.537423312883434,1.2085889570552146,1926.0,2.36319018404908,11130,56000.00000000001
25178,3.3724,15.0,5.4078711985688726,1.1144901610017892,1283.0,2.295169946332737,8899,137900.0
21756,6.0302,16.0,7.008849557522124,1.168141592920354,613.0,2.7123893805309733,6507,273100.0
14126,3.2222,44.0,4.343669250645995,1.0516795865633075,1105.0,2.8552971576227386,2703,186500.0
25721,4.0,52.0,4.647058823529412,1.0484429065743943,1392.0,2.408304498269896,9271,355300.0
16824,2.543,37.0,4.550314465408804,1.0361635220125789,1977.0,3.1084905660377364,3812,208100.0
12378,1.9076,32.0,3.7895752895752897,0.9806949806949808,2052.0,3.9613899613899615,1453,55800.00000000001
16493,2.6071,28.0,4.76592082616179,1.0860585197934596,2452.0,4.220309810671257,3649,175900.0
28420,5.5875,11.0,5.853300733496332,0.9853300733496332,1393.0,3.4058679706601467,10768,259300.0
28737,1.9,16.0,4.9751332149200715,1.0905861456483126,1695.0,3.010657193605684,11016,81600.0
27737,5.1149,22.0,5.6968911917098435,0.9352331606217616,1270.0,3.290155440414509,10377,235700.00000000003
26109,3.7552,45.0,5.178362573099415,1.02046783625731,1098.0,3.2105263157894735,9353,296600.0
13270,3.45,14.0,5.794871794871796,1.1025641025641026,851.0,3.117216117216117,2200,164100.0
21093,5.3812,10.0,5.316037735849057,1.1462264150943395,1584.0,2.490566037735849,6156,235400.0
19922,4.0878,22.0,5.046747967479675,1.0731707317073171,1478.0,3.0040650406504064,5412,164400.0
10109,3.9063,28.0,4.160847880299252,1.0660847880299251,1520.0,1.8952618453865335,32,225000.0
25462,3.625,6.0,4.618012422360248,1.1242236024844718,810.0,2.5155279503105588,9121,135700.0
14561,1.7763,52.0,3.0526315789473686,1.1578947368421053,249.0,4.368421052631579,2809,312500.0
21863,3.5962,36.0,6.0954198473282455,1.1488549618320612,632.0,2.4122137404580157,6610,93600.0
16012,3.9784,18.0,4.718954248366012,1.0091503267973856,2899.0,3.7895424836601306,3378,113500.0
11729,3.9773,33.0,4.716627634660422,0.9601873536299764,1354.0,3.17096018735363,1007,131300.0
29952,3.0905,38.0,5.951648351648352,1.010989010989011,1260.0,2.769230769230769,12011,78200.0
18948,3.0476,45.0,4.366245694603903,1.1136624569460392,1690.0,1.9402985074626864,4592,456200.0
21879,2.0284,52.0,4.511904761904762,1.1329365079365081,1167.0,2.3154761904761907,6625,101600.0
15182,1.6333,37.0,3.6703296703296697,0.989010989010989,1092.0,4.0,3009,94500.0
16247,3.5179,36.0,6.013888888888888,0.9537037037037036,763.0,3.5324074074074074,3510,161400.0
28241,3.7318,43.0,4.13,1.07,1029.0,2.0580000000000003,10666,327700.0
27385,3.0723,6.0,6.2698585418933614,1.2132752992383025,2551.0,2.7758433079434166,10179,137300.0
16404,3.0727,31.0,4.197685631629701,1.077145612343298,2338.0,2.2545805207328837,3610,242600.00000000003
28001,5.7251,28.0,5.948387096774192,1.020967741935484,1877.0,3.0274193548387096,10533,272600.0
29404,2.4211,22.0,5.046511627906976,1.0348837209302326,195.0,2.2674418604651163,11553,268800.0
27525,4.226,11.0,3.718840579710145,1.1304347826086956,718.0,2.081159420289855,10268,166700.0
20769,4.1372,33.0,4.91120218579235,1.0724043715846994,1621.0,2.21448087431694,5995,265200.0
22008,4.1865,25.0,6.03139534883721,1.086046511627907,2725.0,3.1686046511627906,6720,154300.0
18038,7.6526,29.0,7.014326647564469,1.01432664756447,894.0,2.561604584527221,4274,481300.0
15090,1.689,31.0,3.8007117437722413,0.9644128113879004,1091.0,3.882562277580071,2983,102600.0
21023,4.0484,15.0,5.389915966386554,1.0873949579831932,1414.0,2.376470588235294,6114,165600.0
17635,4.1378,24.0,4.582306830907054,1.0,2819.0,3.156774916013438,4112,216500.0
20089,4.0893,35.0,5.267759562841531,0.9836065573770492,1056.0,2.8852459016393444,5569,215700.0
15574,1.9049,10.0,3.689655172413793,1.1140583554376655,1378.0,3.655172413793104,3161,222200.0
24653,2.1157,41.0,5.199570815450644,1.0064377682403434,1813.0,3.890557939914163,8571,156900.0
11942,4.5568,12.0,6.304843304843304,1.094017094017094,1097.0,3.125356125356125,1133,170100.0
18546,3.0833,25.0,4.2729468599033815,1.0628019323671498,1371.0,3.3115942028985508,4435,232700.0
19025,7.9184,19.0,5.970890410958903,1.1746575342465753,2782.0,4.763698630136987,4636,500001.0
15610,2.0458,27.0,3.6190476190476186,1.0627705627705628,1723.0,3.7294372294372296,3185,174500.0
14892,1.2396,28.0,3.7578125,1.0625,596.0,4.65625,2935,90300.0
16264,3.7258,32.0,5.2447368421052625,1.0210526315789474,1385.0,3.6447368421052633,3519,181900.0
14574,2.3981,33.0,2.737209302325581,1.088372093023256,1533.0,3.5651162790697675,2802,183300.0
17134,1.3365,23.0,3.180811808118081,1.0627306273062729,1336.0,2.4649446494464944,3960,183300.0
21009,8.2653,4.0,7.231265108783238,1.0217566478646254,3754.0,3.024979854955681,6104,374000.0
16098,4.5234,34.0,5.807017543859649,0.925438596491228,799.0,3.504385964912281,3439,192200.0
29495,4.5,36.0,6.332185886402754,1.0550774526678142,1366.0,2.351118760757315,11618,151400.0
11278,3.6910000000000003,30.0,4.975609756097562,1.0,989.0,3.4459930313588845,671,154400.0
15622,2.1311,36.0,3.1661849710982657,1.067919075144509,2931.0,4.235549132947977,3185,163100.0
18809,9.8091,4.0,6.7608695652173925,1.108695652173913,128.0,2.782608695652174,4557,500001.0
18214,2.2543,29.0,3.136729222520107,0.9892761394101875,1398.0,3.74798927613941,4344,156300.0
17775,3.7604,36.0,4.2631578947368425,0.9789473684210528,862.0,3.0245614035087725,4170,158700.0
10412,4.5893,52.0,6.27371273712737,1.1056910569105691,835.0,2.2628726287262872,127,290100.0
13658,4.0167,35.0,4.966367713004484,1.0291479820627802,1594.0,3.5739910313901344,2478,193200.0
20047,3.3009,15.0,5.777992277992277,1.084942084942085,1296.0,2.5019305019305023,5530,156800.0
25697,10.7097,52.0,7.0048076923076925,1.0336538461538465,495.0,2.3798076923076925,9268,500001.0
10883,4.8052,13.0,5.032731376975169,1.0287810383747178,4518.0,2.5496613995485333,331,254000.0
27913,5.0866,35.0,5.559845559845559,1.0308880308880308,743.0,2.8687258687258685,10488,254600.0
15513,3.6538,36.0,5.065116279069766,1.088372093023256,632.0,2.9395348837209303,3128,276100.0
27615,5.6494,34.0,6.131645569620253,0.9367088607594936,1010.0,2.556962025316456,10306,376200.0
12062,3.5781,35.0,6.246246246246246,1.0960960960960962,1026.0,3.081081081081081,1236,92800.0
12543,2.2566,52.0,4.995348837209303,0.9790697674418604,975.0,2.2674418604651163,1606,92700.0
27531,2.1714,46.0,3.235135135135135,1.1243243243243244,898.0,2.4270270270270267,10272,190600.0
16239,4.0469,34.0,5.628930817610064,1.0754716981132075,2786.0,4.380503144654088,3511,166800.0
20092,3.46,31.0,4.457575757575758,0.9727272727272728,841.0,2.5484848484848484,5571,232800.0
21086,5.6276,35.0,6.558241758241758,0.9802197802197802,1435.0,3.1538461538461537,6151,200800.0
26626,1.65,29.0,4.9902439024390235,1.4341463414634146,846.0,2.063414634146341,9687,227300.0
10289,4.175,52.0,5.396694214876033,1.0578512396694215,296.0,2.446280991735537,84,144000.0
11350,4.0767,5.0,5.460474308300396,1.0889328063241106,3207.0,3.16897233201581,717,143100.0
22698,2.1694,33.0,4.550695825049702,1.1451292246520874,1100.0,2.1868787276341948,7277,95700.0
14591,1.2254,42.0,2.096692111959288,1.1603053435114503,3795.0,3.21882951653944,2862,162500.0
11860,2.1336,19.0,5.893992932862191,1.1448763250883391,841.0,2.9717314487632507,1061,75000.0
30086,2.517,23.0,5.101604278074866,1.0240641711229947,984.0,2.6310160427807485,12134,153500.0
25616,4.3472,52.0,5.256,1.268,473.0,1.892,9252,500001.0
11166,1.3654,47.0,5.6,1.2894736842105263,603.0,3.173684210526316,565,57899.99999999999
24897,1.6007,21.0,3.6454918032786887,0.9549180327868853,1327.0,2.719262295081968,8703,96200.0
25146,5.2542,24.0,6.830645161290323,1.0241935483870968,1078.0,2.8978494623655915,8872,227800.0
29184,3.4561,20.0,5.451171875,1.06640625,785.0,1.533203125,11379,216700.0
27073,4.1776,35.0,4.425172197871008,1.030682529743269,5380.0,3.3688165309956166,9967,265300.0
23802,4.8623,18.0,11.22844827586207,1.9655172413793105,1301.0,2.8038793103448274,8086,176900.0
15882,3.2125,46.0,5.008746355685132,1.0029154518950438,756.0,2.204081632653061,3293,247000.00000000003
20819,2.75,5.0,3.889344262295082,1.1762295081967211,497.0,2.0368852459016398,6002,225000.0
18396,2.2297,35.0,2.5810055865921786,0.9748603351955308,1376.0,3.843575418994413,3149,262500.0
24419,1.7273,19.0,3.4323144104803487,1.2314410480349345,525.0,2.2925764192139737,8446,137500.0
14014,10.9201,22.0,8.604754829123328,1.0490341753343242,2059.0,3.0594353640416045,2638,500001.0
19749,2.2667,12.0,3.436241610738255,0.9664429530201344,767.0,5.147651006711409,5284,72900.0
10175,2.1563,52.0,4.585014409221903,1.07492795389049,1118.0,3.2219020172910664,57,128600.0
24262,1.1818,29.0,3.5016835016835017,0.9797979797979798,1054.0,3.548821548821549,8387,83200.0
27987,3.75,22.0,4.162118780096308,1.0224719101123596,1249.0,2.004815409309791,10525,212500.0
13329,3.3531,12.0,8.551136363636363,1.7215909090909092,1554.0,2.9431818181818183,2254,90800.0
26037,4.0855,45.0,6.012531328320803,1.050125313283208,1225.0,3.0701754385964914,9334,244100.0
15842,3.0625,42.0,4.826666666666667,0.9933333333333332,420.0,2.8,3274,361700.0
28127,6.4479999999999995,30.0,6.641025641025642,0.9679487179487181,467.0,2.993589743589744,10615,360600.0
28239,3.1736,23.0,2.495145631067961,1.019417475728155,367.0,1.7815533980582523,10664,181300.0
11757,3.7708,42.0,5.14873417721519,1.0632911392405062,848.0,2.6835443037974684,1016,144600.0
19699,2.8942,45.0,4.456097560975611,0.9951219512195122,1507.0,3.675609756097561,5239,129000.0
15175,2.2946,34.0,4.1617161716171625,1.0396039603960396,1027.0,3.389438943894389,3000,88800.0
29559,2.1779,36.0,4.490625,1.034375,1073.0,3.353125,11664,58399.99999999999
28170,4.7609,25.0,5.415143603133159,1.010443864229765,1273.0,3.3237597911227152,10635,378000.0
13385,5.6184,29.0,5.885416666666668,1.0069444444444444,1543.0,2.6788194444444446,2303,316900.0
30278,5.0016,19.0,5.531431897555296,1.029685681024447,6370.0,3.70779976717113,12294,218500.0
29306,4.5875,32.0,6.712418300653595,1.0588235294117647,843.0,2.7549019607843137,11466,290700.0
17459,2.4583,29.0,3.821428571428572,0.9438775510204082,708.0,3.612244897959184,4052,136900.0
14580,1.1642,14.0,2.3420707732634343,1.1179554390563564,2251.0,2.9501965923984272,2862,400000.0
27693,5.7078,17.0,5.395734597156398,1.014218009478673,1887.0,4.471563981042653,10351,217000.0
16371,4.275,48.0,5.302469135802468,1.0385802469135803,1540.0,2.376543209876543,3591,256800.0
10979,5.5,10.0,5.8371467025572015,1.0767160161507403,1813.0,2.4401076716016155,401,247200.0
12265,2.6055,36.0,4.9748427672955975,0.9842767295597484,761.0,2.393081761006289,1299,69200.0
24909,4.9962,26.0,6.104553119730187,1.0236087689713322,2000.0,3.3726812816188865,8708,156000.0
12363,4.0227,19.0,5.950184501845017,1.011070110701107,1760.0,3.2472324723247232,1441,126500.0
23155,3.1375,11.0,4.716374269005848,0.9795321637426899,1617.0,4.728070175438597,7618,146200.0
20208,5.2336,34.0,6.382758620689655,1.0034482758620689,784.0,2.703448275862069,5633,235600.0
12633,2.8958,32.0,5.7581227436823115,1.1155234657039712,706.0,2.5487364620938626,1682,86400.0
